day,date,series_index,series_name,predicted,actual,absolute_error,smape_component
5,2023-03-14,25,Oklahoma,79.4546121061406,0.0,79.4546121061406,200.0
5,2023-03-14,26,Pennsylvania,0.0,0.0,0.0,0.0
5,2023-03-14,27,South_Carolina,4344.4567001801315,1900.0,2444.4567001801315,78.29205381821663
5,2023-03-14,28,District_of_Columbia,0.0,0.0,0.0,0.0
5,2023-03-14,29,Kansas,0.0,0.0,0.0,0.0
5,2023-03-14,30,Missouri,3195.5129831455224,2130.0,1065.5129831455224,40.01541209335952
5,2023-03-14,31,Vermont,0.0,0.0,0.0,0.0
5,2023-03-14,32,Virginia,2125.1947769450994,323.0,1802.1947769450994,147.22642119136532
5,2023-03-14,33,Connecticut,126.00761690022449,171.0,44.99238309977551,30.29712407334662
5,2023-03-14,34,Iowa,36.034189886528296,0.0,36.034189886528296,200.0
5,2023-03-14,35,Louisiana,0.0,0.0,0.0,0.0
5,2023-03-14,36,Ohio,0.0,0.0,0.0,0.0
5,2023-03-14,37,Michigan,6967.264405859768,7430.0,462.735594140232,6.428104410611448
5,2023-03-14,38,South_Dakota,0.0,0.0,0.0,0.0
5,2023-03-14,39,Arkansas,222.42077677133864,0.0,222.42077677133864,200.0
5,2023-03-14,40,Delaware,0.0,0.0,0.0,0.0
5,2023-03-14,41,Mississippi,17.851860810508263,0.0,17.851860810508263,200.0
5,2023-03-14,42,New_Mexico,292.96492439318195,135.0,157.96492439318195,73.82143507071886
5,2023-03-14,43,North_Dakota,0.0,0.0,0.0,0.0
5,2023-03-14,44,Wyoming,274.77825943186104,255.0,19.778259431861045,7.466617997149007
5,2023-03-14,45,Alaska,563.9460246224729,441.0,122.94602462247292,24.468184680597137
5,2023-03-14,46,Maine,710.271583139797,973.0,262.72841686020297,31.21640256887568
5,2023-03-14,47,Alabama,320.8214870618874,0.0,320.8214870618874,200.0
5,2023-03-14,48,Idaho,44.70751999786642,4.0,40.70751999786642,167.15086294539148
5,2023-03-14,49,Montana,15.608302177164404,0.0,15.608302177164404,200.00000000000003
5,2023-03-14,50,Puerto_Rico,0.0,546.0,546.0,200.0
5,2023-03-14,51,Virgin_Islands,2.333251179439287,5.0,2.666748820560713,72.7303280716103
5,2023-03-14,52,Guam,3.259354183867299,0.0,3.259354183867299,200.00000000000003
5,2023-03-14,53,West_Virginia,261.6788427065167,0.0,261.6788427065167,200.0
5,2023-03-14,54,Northern_Mariana_Islands,0.0,0.0,0.0,0.0
5,2023-03-14,55,American_Samoa,0.0,0.0,0.0,0.0
6,2023-03-15,0,Washington,2015.478919752792,8033.0,6017.521080247208,119.76979059822217
6,2023-03-15,1,Illinois,84.02518641342354,41.0,43.02518641342354,68.82643033404679
6,2023-03-15,2,California,1126.4386468638284,655.0,471.43864686382835,52.92785667289553
6,2023-03-15,3,Arizona,5595.196928431034,4262.0,1333.1969284310344,27.05022407710462
6,2023-03-15,4,Massachusetts,0.0,0.0,0.0,0.0
6,2023-03-15,5,Wisconsin,709.4033691679729,664.0,45.40336916797287,6.611803959018809
6,2023-03-15,6,Texas,17907.40590935058,87445.0,69537.59409064942,132.00950370413437
6,2023-03-15,7,Nebraska,81.68901055434868,83.0,1.310989445651316,1.5920788414946232
6,2023-03-15,8,Utah,0.0,0.0,0.0,0.0
6,2023-03-15,9,Oregon,2187.607748862587,1721.0,466.60774886258696,23.875905634090337
6,2023-03-15,10,Florida,1904.6083483379807,0.0,1904.6083483379807,199.99999999999997
6,2023-03-15,11,New_York,56.02790666867327,1090.0,1033.9720933313267,180.44448783746017
6,2023-03-15,12,Rhode_Island,0.0,0.0,0.0,0.0
6,2023-03-15,13,Georgia,3766.979968252525,2858.0,908.9799682525249,27.44098767417971
6,2023-03-15,14,New_Hampshire,114.97660813666322,0.0,114.97660813666322,200.0
6,2023-03-15,15,North_Carolina,7950.343724115435,4677.0,3273.343724115435,51.84532544028357
6,2023-03-15,16,New_Jersey,478.97540856575813,1004.0,525.0245914342419,70.80691809205562
6,2023-03-15,17,Colorado,458.69008477984937,382.0,76.69008477984937,18.244555554603007
6,2023-03-15,18,Maryland,739.7324968743112,368.0,371.7324968743112,67.11593239761923
6,2023-03-15,19,Nevada,0.0,0.0,0.0,0.0
6,2023-03-15,20,Tennessee,5593.482956261978,3820.0,1773.482956261978,37.67963387201403
6,2023-03-15,21,Hawaii,578.8595455271247,446.0,132.85954552712474,25.927366556124518
6,2023-03-15,22,Indiana,3480.7406098669453,0.0,3480.7406098669453,200.0
6,2023-03-15,23,Kentucky,0.0,0.0,0.0,0.0
6,2023-03-15,24,Minnesota,0.0,0.0,0.0,0.0
6,2023-03-15,25,Oklahoma,79.71030424332575,0.0,79.71030424332575,200.0
6,2023-03-15,26,Pennsylvania,8076.3953665000245,6083.0,1993.3953665000245,28.15650407243003
6,2023-03-15,27,South_Carolina,798.6582996458519,0.0,798.6582996458519,200.0
6,2023-03-15,28,District_of_Columbia,0.0,0.0,0.0,0.0
6,2023-03-15,29,Kansas,1740.6045072421869,1325.0,415.60450724218686,27.114032893699264
6,2023-03-15,30,Missouri,166.98998560810105,263.0,96.01001439189895,44.65686067368268
6,2023-03-15,31,Vermont,393.5491615851607,0.0,393.5491615851607,200.0
6,2023-03-15,32,Virginia,0.0,443.0,443.0,200.0
6,2023-03-15,33,Connecticut,131.7882576524056,120.0,11.788257652405605,9.363627805613817
6,2023-03-15,34,Iowa,1909.409894921743,1753.0,156.409894921743,8.541364806742097
6,2023-03-15,35,Louisiana,4672.646626698796,2699.0,1973.6466266987964,53.5469679067523
6,2023-03-15,36,Ohio,0.0,0.0,0.0,0.0
6,2023-03-15,37,Michigan,9.13193055051488,0.0,9.13193055051488,200.0
6,2023-03-15,38,South_Dakota,756.7053211485957,752.0,4.705321148595658,0.6237561547159441
6,2023-03-15,39,Arkansas,406.52258921208363,0.0,406.52258921208363,200.0
6,2023-03-15,40,Delaware,274.0331524951213,368.0,93.96684750487867,29.271649646033723
6,2023-03-15,41,Mississippi,1669.971067913287,1211.0,458.971067913287,31.86224763067294
6,2023-03-15,42,New_Mexico,187.98690408254657,297.0,109.01309591745343,44.95506785845046
6,2023-03-15,43,North_Dakota,0.0,0.0,0.0,0.0
6,2023-03-15,44,Wyoming,0.0,0.0,0.0,0.0
6,2023-03-15,45,Alaska,0.0,0.0,0.0,0.0
6,2023-03-15,46,Maine,170.4595779234803,0.0,170.4595779234803,200.0
6,2023-03-15,47,Alabama,1188.1577816743838,1890.0,701.8422183256162,45.60144528678738
6,2023-03-15,48,Idaho,1182.323740287886,915.0,267.32374028788604,25.491890942043337
6,2023-03-15,49,Montana,0.0,0.0,0.0,0.0
6,2023-03-15,50,Puerto_Rico,335.92703867531725,470.0,134.07296132468275,33.27173674308166
6,2023-03-15,51,Virgin_Islands,15.665306296716334,0.0,15.665306296716334,200.0
6,2023-03-15,52,Guam,17.32553668210432,79.0,61.67446331789568,128.05423243357598
6,2023-03-15,53,West_Virginia,727.2818012761702,1412.0,684.7181987238298,64.0138385055552
6,2023-03-15,54,Northern_Mariana_Islands,2.8834269231209784,0.0,2.8834269231209784,200.0
6,2023-03-15,55,American_Samoa,12.45728905684187,0.0,12.45728905684187,200.0
7,2023-03-16,0,Washington,0.0,0.0,0.0,0.0
7,2023-03-16,1,Illinois,10155.304640476488,8830.0,1325.3046404764882,13.961373447239307
7,2023-03-16,2,California,17445.587181574112,15886.0,1559.587181574112,9.358013304786521
7,2023-03-16,3,Arizona,0.0,0.0,0.0,0.0
7,2023-03-16,4,Massachusetts,4016.711406507292,3273.0,743.7114065072919,20.40441287822189
7,2023-03-16,5,Wisconsin,687.4784132788596,676.0,11.478413278859648,1.6836956371398122
7,2023-03-16,6,Texas,0.0,0.0,0.0,0.0
7,2023-03-16,7,Nebraska,102.65151648585692,54.0,48.65151648585692,62.114325577243115
7,2023-03-16,8,Utah,1558.8599265774517,1315.0,243.8599265774517,16.970898569010654
7,2023-03-16,9,Oregon,0.0,0.0,0.0,0.0
7,2023-03-16,10,Florida,1903.9768243220303,0.0,1903.9768243220303,200.0
7,2023-03-16,11,New_York,1522.2922406346863,1448.0,74.29224063468632,5.002352268126432
7,2023-03-16,12,Rhode_Island,712.8975243378834,569.0,143.8975243378834,22.45070633274034
7,2023-03-16,13,Georgia,0.0,0.0,0.0,0.0
7,2023-03-16,14,New_Hampshire,249.90723636721836,205.0,44.90723636721836,19.743469778954026
7,2023-03-16,15,North_Carolina,0.0,0.0,0.0,0.0
7,2023-03-16,16,New_Jersey,695.7771674407368,414.0,281.7771674407368,50.78085505949715
7,2023-03-16,17,Colorado,405.07425023207196,609.0,203.92574976792804,40.21909632776089
7,2023-03-16,18,Maryland,396.17843578284754,299.0,97.17843578284754,27.95783953609375
7,2023-03-16,19,Nevada,1142.6884976719139,1576.0,433.31150232808614,31.876509772939595
7,2023-03-16,20,Tennessee,0.0,0.0,0.0,0.0
7,2023-03-16,21,Hawaii,0.0,0.0,0.0,0.0
7,2023-03-16,22,Indiana,0.0,3428.0,3428.0,200.0
7,2023-03-16,23,Kentucky,0.0,0.0,0.0,0.0
7,2023-03-16,24,Minnesota,4077.41431839272,2785.0,1292.41431839272,37.666461348122816
7,2023-03-16,25,Oklahoma,3416.354396966248,2863.0,553.3543969662478,17.62456335427064
7,2023-03-16,26,Pennsylvania,0.0,0.0,0.0,0.0
7,2023-03-16,27,South_Carolina,0.0,0.0,0.0,0.0
7,2023-03-16,28,District_of_Columbia,228.27822830802026,161.0,67.27822830802026,34.56562603073999
7,2023-03-16,29,Kansas,0.0,0.0,0.0,0.0
